nome_regiao;situacao;renda_familiar;tipo_morada;sexo;idade ;consome_frutas_frequentemente ;consome_alimentos_ultraprocessados ;refeicao_escola_creche ;morador_alim_acabassem;morador_alim_acabaram;morador_saudavel;morador_insuficiente;adulto_saltou_refeicao;adulto_comeu_menos;adulto_sentiu_fome;adulto_sem_comer;menor18_saudavel;menor18_insuficiente;menor_18_sentiu_fome;menor_18_sem_comer;local_mais_frequente ;matriculado
Norte;Urbano;10000;Apartamento;Masculino;0;nunca;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Norte;Urbano;5000;Casa;Masculino;4;sempre;Sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;true
Norte;Urbano;5000;Casa;Feminino;4;sempre;Nunca;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;3000;Casa;Masculino;0;sempre;Raramente;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;1;as vezes;Quase sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;1;sempre;As vezes;true;true;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;1;quase sempre;Sempre;false;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;5000;Casa;Feminino;4;quase sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;5000;Casa;Masculino;0;raramente;Sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;Casa;Masculino;4;sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;3;as vezes;Raramente;false;true;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Norte;Urbano;2000;Casa;Masculino;3;nunca;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;1000;Casa;Feminino;4;raramente;As vezes;false;true;true;true;true;true;false;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;3;quase sempre;Quase sempre;true;true;true;true;true;true;true;true;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;0;quase sempre;Quase sempre;true;false;false;true;true;true;true;true;true;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Apartamento;Masculino;3;quase sempre;As vezes;true;false;false;false;false;false;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Apartamento;Feminino;0;quase sempre;Sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;5000;Apartamento;Feminino;3;sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;1;sempre;As vezes;true;true;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;4;as vezes;Nunca;true;true;true;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;1000;Casa;Masculino;3;as vezes;Nunca;true;true;true;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;0;as vezes;Nunca;false;true;true;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;2;as vezes;Sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Apartamento;Feminino;0;sempre;Nunca;true;true;true;true;true;true;true;true;true;false;false;false;false;Consultorio particular ou clinica privada;false
Norte;Urbano;1000;Casa;Feminino;4;as vezes;As vezes;false;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;1;quase sempre;Raramente;true;false;false;false;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;2;sempre;Raramente;true;true;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Norte;Urbano;1000;Casa;Masculino;2;sempre;Sempre;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;Casa;Feminino;2;raramente;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Norte;Urbano;3000;Casa;Masculino;4;raramente;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;3;quase sempre;Nunca;false;false;false;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;3;as vezes;Raramente;true;true;true;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;2000;Casa;Feminino;4;sempre;Nunca;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;1000;Casa;Masculino;1;raramente;Sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;3;raramente;As vezes;false;true;true;true;true;true;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;1;raramente;Sempre;true;true;true;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;0;quase sempre;Raramente;false;false;false;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;2;as vezes;Raramente;true;true;true;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;4;raramente;Sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;1000;Casa;Masculino;0;raramente;Raramente;false;false;false;true;true;true;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;4;raramente;Raramente;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;5000;Casa;Masculino;4;sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;true
Norte;Urbano;2000;Casa;Masculino;0;quase sempre;As vezes;true;false;false;true;false;true;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;3;sempre;Nunca;true;false;true;true;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;10001;Casa;Feminino;1;as vezes;Quase sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;3;raramente;Raramente;false;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;2;as vezes;As vezes;true;false;false;true;true;true;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;Casa;Feminino;4;sempre;As vezes;true;true;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;2000;Casa;Masculino;4;sempre;Quase sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;4;raramente;As vezes;true;false;true;true;true;true;false;false;false;false;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Apartamento;Masculino;2;quase sempre;Raramente;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;5000;Casa;Feminino;4;as vezes;Sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;5000;Casa;Feminino;2;quase sempre;Raramente;true;false;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;2;raramente;Raramente;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;5000;Casa;Masculino;3;nunca;As vezes;false;true;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;2;raramente;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;1;raramente;Raramente;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;4;quase sempre;As vezes;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;0;nunca;Sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;0;sempre;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;4;quase sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;1000;Casa;Masculino;3;nunca;Quase sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;4;quase sempre;Quase sempre;false;true;false;false;true;false;true;true;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;1;quase sempre;Quase sempre;false;true;false;false;true;false;true;true;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;Casa;Masculino;3;as vezes;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;3;raramente;Sempre;false;true;true;true;true;true;true;false;true;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;5000;Casa;Masculino;4;raramente;Raramente;true;true;false;false;true;false;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;4;as vezes;Quase sempre;true;true;false;false;true;true;true;true;false;false;false;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;2;quase sempre;Raramente;false;true;true;false;true;true;true;true;true;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;1;quase sempre;Quase sempre;false;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;4;as vezes;As vezes;true;true;false;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;0;as vezes;As vezes;true;true;false;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;Casa;Feminino;3;as vezes;Raramente;false;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;Casa;Feminino;1;as vezes;Raramente;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;10000;Casa;Masculino;4;quase sempre;As vezes;false;true;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;4;quase sempre;Raramente;true;true;false;true;true;false;false;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;1000;Casa;Feminino;3;quase sempre;Quase sempre;true;true;true;true;true;false;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;5000;-;Masculino;4;quase sempre;As vezes;false;false;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;10000;Casa;Masculino;2;quase sempre;Raramente;false;true;false;false;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;0;nunca;As vezes;true;false;true;true;true;true;false;true;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;1;sempre;As vezes;true;true;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;3;sempre;As vezes;true;true;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;1;quase sempre;As vezes;false;true;true;true;true;false;false;true;false;false;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;5000;Casa;Feminino;0;as vezes;Raramente;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;Casa;Feminino;2;sempre;Raramente;false;true;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;1;quase sempre;Nunca;false;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;2;nunca;Quase sempre;true;false;true;true;true;true;true;true;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;3;as vezes;Quase sempre;true;true;true;true;true;false;true;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;0;as vezes;Quase sempre;true;true;true;true;true;false;true;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;10001;Casa;Masculino;2;sempre;Nunca;true;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Norte;Urbano;3000;Casa;Feminino;2;sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Apartamento;Feminino;4;as vezes;As vezes;false;true;true;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Apartamento;Masculino;1;as vezes;As vezes;true;false;false;true;true;true;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Apartamento;Feminino;4;nunca;Sempre;true;false;true;true;true;true;false;true;false;false;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;3000;-;Masculino;0;sempre;As vezes;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Apartamento;Masculino;1;sempre;Nunca;false;false;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Norte;Urbano;1000;Casa;Masculino;0;sempre;Raramente;false;true;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;10001;Casa;Masculino;3;sempre;As vezes;true;true;false;false;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;10001;Casa;Feminino;3;raramente;As vezes;true;true;true;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;2;raramente;Raramente;true;true;true;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;-;Feminino;3;sempre;Nunca;false;true;false;false;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Apartamento;Feminino;4;quase sempre;Nunca;true;true;true;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Apartamento;Feminino;3;quase sempre;Nunca;true;true;true;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;Casa;Feminino;3;quase sempre;Raramente;true;true;false;true;true;true;true;false;false;false;false;true;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;Casa;Masculino;0;as vezes;As vezes;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;3;raramente;Sempre;false;false;false;true;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;1;raramente;Nunca;false;true;false;false;true;false;true;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;5000;Casa;Masculino;1;sempre;Raramente;true;true;false;false;false;false;false;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Norte;Urbano;5000;Casa;Feminino;3;nunca;Quase sempre;false;false;true;true;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;Casa;Feminino;4;raramente;Nunca;true;true;true;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;2000;Apartamento;Masculino;1;sempre;As vezes;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;4;quase sempre;Raramente;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;1000;Casa;Masculino;2;raramente;As vezes;false;false;false;false;false;true;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;5000;Casa;Masculino;1;sempre;Raramente;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;10000;Casa;Masculino;3;as vezes;As vezes;true;true;true;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;2000;Apartamento;Feminino;1;sempre;Nunca;false;false;false;false;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;-;Masculino;2;as vezes;Raramente;true;true;true;false;true;false;true;true;false;false;false;false;false;Hospital publico/ambulatorio;false
Norte;Urbano;1000;Casa;Feminino;2;sempre;Raramente;false;true;true;false;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;-;Masculino;3;raramente;As vezes;false;false;false;true;true;true;false;true;true;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;0;raramente;Nunca;false;true;true;true;true;true;true;true;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;Casa;Feminino;4;sempre;Nunca;true;false;false;true;true;false;false;false;false;false;false;false;false;Centro de Especialidades, Policlinica publica ou PAM – Posto de Assistencia Medica;true
Norte;Urbano;1000;Casa;Masculino;1;as vezes;As vezes;false;true;true;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;3;sempre;Quase sempre;true;true;false;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;10000;Casa;Masculino;1;sempre;Nunca;true;true;false;true;true;false;false;false;false;true;false;false;false;Consultorio particular ou clinica privada;false
Norte;Urbano;2000;Casa;Masculino;4;sempre;Raramente;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;2000;Casa;Feminino;4;quase sempre;As vezes;true;true;true;true;true;true;true;true;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;1000;Casa;Feminino;3;raramente;Sempre;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;3;nunca;As vezes;true;false;false;true;true;false;true;false;false;false;false;false;false;Consultorio particular ou clinica privada;false
Norte;Urbano;2000;Casa;Feminino;2;quase sempre;Sempre;false;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;3;quase sempre;As vezes;true;true;true;true;false;false;false;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;3;as vezes;Raramente;false;true;false;true;true;false;false;false;false;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;1;as vezes;As vezes;true;true;true;true;true;false;false;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;3;sempre;Nunca;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;1;sempre;Nunca;false;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;1;as vezes;Nunca;false;true;true;true;true;false;false;false;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;2;as vezes;As vezes;false;true;false;true;true;false;true;false;false;false;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;4;as vezes;Raramente;true;true;false;false;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;0;as vezes;Raramente;false;true;false;false;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;1;quase sempre;Nunca;true;true;true;true;true;false;true;false;true;false;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Masculino;2;as vezes;Raramente;true;true;true;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;0;as vezes;Raramente;false;true;true;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;3;quase sempre;Raramente;true;true;true;true;true;true;true;true;false;true;true;false;false;Nao costumo levar para consulta medica;false
Norte;Urbano;2000;Casa;Feminino;2;quase sempre;Raramente;true;true;true;true;true;true;true;true;false;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;3;as vezes;Nunca;true;true;true;true;true;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;10000;Casa;Feminino;0;sempre;Nunca;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;0;raramente;As vezes;false;true;true;true;true;true;true;true;true;true;true;true;true;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Masculino;0;sempre;As vezes;true;false;true;true;true;true;true;true;true;true;true;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;3;quase sempre;Raramente;false;true;true;true;true;true;true;true;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;1000;Casa;Feminino;0;sempre;As vezes;true;false;false;true;true;true;true;true;true;true;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;2000;Casa;Feminino;4;sempre;As vezes;true;true;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);true
Norte;Urbano;2000;Casa;Masculino;2;sempre;As vezes;true;false;true;true;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
Norte;Urbano;3000;Casa;Masculino;2;quase sempre;Raramente;true;false;false;false;false;false;false;false;false;false;false;false;false;Unidade basica de saude (posto ou centro de saude ou unidade de saude da familia);false
